Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
5/27/2014,Carla  Mccormick (900),   Nestle Rolo Potz,100%,399.00000000,399,Varanasi_North
5/27/2014,Kyle  Carr (640), Nestle Smarties Pop-Up,300%,113.00000000,339,Delhi_North
5/28/2014,Isabel  Cross (196),       Nestle Fab,100%,255.00000000,255,Ranchi_East
5/28/2014,Sonya  Mullins (122),       Nestle Kit Kat Cone,200%,469.00000000,938,Kolkata_East
5/28/2014,Shari  Silva (906),  Nestle Kit Kat Cone,200%,156.00000000,312,Mysore_South
5/28/2014,Ellen  Weaver (888),   Nestle Rowntree Screamers,300%,469.00000000,1407,Hyderabad_South
5/28/2014,Felicia  Jennings (684),     Nestle Rowntree Fruit Pastil,200%,141.00000000,282,Pune_West
5/29/2014,Joey  Wong (659),        Nestle Toffee Crumble,1500%,419.00000000,6285,Goa_West
5/29/2014,Felicia  Jennings (406),      Nestle Smarties Pop-Up,200%,109.00000000,218,Pune_West
5/29/2014,Herman  Williams (353),   Nestle Rowntree Fruit Pastil,200%,289.00000000,578,Darjeeling_East
5/29/2014,Christina  Fuller (666),        Nestle Fab,2500%,211.00000000,5275,Nagpur_West
5/30/2014,Drew  Rogers (286),    Nestle Fab,200%,335.00000000,670,Delhi_North
5/30/2014,Jaime  Pearson (179),  Nestle Rowntree Fruit Pastil,300%,262.00000000,786,Jodhpur_North
5/31/2014,Cindy  Becker (957), Nestle Fab,100%,268.00000000,268,Bangalore_South
5/31/2014,Mable  Lindsey (390),     Nestle Rolo Potz,300%,213.00000000,639,Ahmedabad_West
6/1/2014,Austin  Reynolds (318),     Nestle Maxibon Cookie,200%,385.00000000,770,Kolkata_East
6/1/2014,Don  Gonzales (316), Nestle Toffee Crumble,200%,470.00000000,940,Mysore_South
6/1/2014,Don  Gonzales (222),    Nestle Rolo Potz,200%,186.00000000,372,Mysore_South
6/2/2014,Kyle  Carr (668),        Nestle Smarties Pop-Up,300%,107.00000000,321,Delhi_North
6/3/2014,Paulette  Spencer (644), Nestle Smarties Pop-Up,100%,101.00000000,101,Hyderabad_South
6/3/2014,Sylvester  Morales (848),    Nestle Milky Bar Stick,200%,308.00000000,616,Mumbai_West
6/3/2014,Rachel  Gomez (194), Nestle Rowntree Fruit Pastil,300%,413.00000000,1239,Delhi_North
6/4/2014,Trevor  Jones (646),      Nestle Smarties Pop-Up,100%,181.00000000,181,Pune_West
6/4/2014,Ivan  Adkins (705),  Nestle Maxibon Cookie,300%,485.00000000,1455,Mumbai_West
6/4/2014,Carla  Mccormick (207), Nestle Smarties Pop-Up,200%,498.00000000,996,Varanasi_North
6/4/2014,Ernest  Davis (888),       Nestle Smarties Pop-Up,200%,166.00000000,332,Mumbai_West
6/5/2014,Tiffany  May (203),        Nestle Fab,200%,249.00000000,498,Agra_North
6/5/2014,Della  Jensen (451),        Nestle Rowntree Fruit Pastil,300%,125.00000000,375,Patna_East
6/5/2014,Lynette  Brewer (738), Nestle Rowntree Fruit Pastil,200%,118.00000000,236,Varanasi_North
6/6/2014,Lance  Yates (477),       Nestle Smarties Pop-Up,100%,200.00000000,200,Srinagar_North
6/6/2014,Ivan  Adkins (889),      Nestle Rowntree Fruit Pastil,200%,408.00000000,816,Mumbai_West
6/7/2014,Cecilia  Manning (470),      Nestle Nobbly Bobbly,200%,157.00000000,314,Trivandrum_South
6/7/2014,Marion  Glover (145),     Nestle Aero Mint Potz,200%,277.00000000,554,Durgapur_East
6/8/2014,Drew  Rogers (612),        Nestle Aero Mint Potz,300%,254.00000000,762,Delhi_North
6/8/2014,Rachel  Gomez (953),    Nestle Aero Mint Potz,100%,245.00000000,245,Delhi_North
6/8/2014,Paulette  Spencer (958),     Nestle Toffee Crumble,200%,103.00000000,206,Hyderabad_South
6/8/2014,Blake  Bridges (436),      Nestle Aero Mint Potz,500%,333.00000000,1665,Cochin_South
6/8/2014,Fernando  Rowe (891),   Nestle Rolo Potz,200%,144.00000000,288,Ahmedabad_West
6/8/2014,Max  Rodgers (840),   Nestle Aero Mint Potz,100%,116.00000000,116,Nagpur_West
6/8/2014,Elaine  Ellis (304),    Nestle Smarties Pop-Up,200%,223.00000000,446,Hyderabad_South
6/8/2014,Robert  Munoz (989),    Nestle Rolo Potz,300%,366.00000000,1098,Delhi_North
6/8/2014,Paulette  Spencer (881),   Nestle Maxibon Cookie,1700%,170.00000000,2890,Hyderabad_South
6/9/2014,Lorraine  Gibson (901),      Nestle Smarties Pop-Up,200%,401.00000000,802,Kolkata_East
6/9/2014,Marian  Hill (787),    Nestle Milky Bar Stick,600%,321.00000000,1926,Trivandrum_South
6/9/2014,Guillermo  Potter (281), Nestle Smarties Pop-Up,100%,125.00000000,125,Nainital_North
6/9/2014,Tracy  Reed (576), Nestle Fab,200%,163.00000000,326,Agra_North
6/9/2014,Austin  Reynolds (406),      Nestle Toffee Crumble,300%,454.00000000,1362,Kolkata_East
6/10/2014,Max  Rodgers (707),        Nestle Rowntree Fruit Pastil,200%,280.00000000,560,Nagpur_West
6/11/2014,Austin  Reynolds (784),     Nestle Smarties Pop-Up,300%,133.00000000,399,Kolkata_East
6/11/2014,Della  Jensen (640),       Nestle Rowntree Fruit Pastil,100%,394.00000000,394,Patna_East
6/11/2014,Allan  Ramos (311), Nestle Rowntree Fruit Pastil,300%,220.00000000,660,Jodhpur_North
6/11/2014,Drew  Rogers (981),      Nestle Maxibon Cookie,300%,395.00000000,1185,Delhi_North
6/11/2014,Carla  Mccormick (159),   Nestle Toffee Crumble,300%,126.00000000,378,Varanasi_North
6/12/2014,Andrew  Meyer (949), Nestle Milky Bar Stick,200%,372.00000000,744,Mumbai_West
6/12/2014,Edwin  Malone (718),        Nestle Fab,100%,446.00000000,446,Kolkata_East
6/12/2014,Iris  Underwood (275),        Nestle Maxibon Cookie,200%,473.00000000,946,Pune_West
6/13/2014,Shari  Silva (227),  Nestle Kit Kat Cone,200%,172.00000000,344,Mysore_South
6/13/2014,Shari  Silva (735),   Nestle Maxibon Cookie,1400%,127.00000000,1778,Mysore_South
6/14/2014,Ben  Perez (572), Nestle Rowntree Fruit Pastil,300%,350.00000000,1050,Goa_West
6/14/2014,Fernando  Rowe (183),      Nestle Smarties Pop-Up,200%,207.00000000,414,Ahmedabad_West
6/14/2014,Cassandra  Franklin (946),   Nestle Aero Mint Potz,100%,146.00000000,146,Delhi_North
6/15/2014,Eddie  Green (104),      Nestle Fab,100%,396.00000000,396,Durgapur_East
6/15/2014,Lance  Yates (363),  Nestle Fab,200%,165.00000000,330,Srinagar_North
6/15/2014,Mable  Lindsey (648),      Nestle Milky Bar Stick,500%,180.00000000,900,Ahmedabad_West
6/15/2014,Marian  Hill (469),        Nestle Toffee Crumble,300%,212.00000000,636,Trivandrum_South
6/15/2014,Max  Rodgers (205),       Nestle Smarties Pop-Up,200%,118.00000000,236,Nagpur_West
6/15/2014,Max  Rodgers (752),   Nestle Smarties Pop-Up,300%,380.00000000,1140,Nagpur_West
6/15/2014,Eddie  Green (775),   Nestle Smarties Pop-Up,200%,297.00000000,594,Durgapur_East
6/16/2014,Cassandra  Franklin (424), Nestle Rolo Potz,200%,225.00000000,450,Delhi_North
6/16/2014,Carla  Mccormick (539),        Nestle Toffee Crumble,200%,453.00000000,906,Varanasi_North
6/16/2014,Felicia  Jennings (458), Nestle Smarties Pop-Up,100%,304.00000000,304,Pune_West
6/16/2014,Peter  Hodges (407),       Nestle Smarties Pop-Up,100%,335.00000000,335,Shimla_North
6/16/2014,Sylvester  Morales (426),     Nestle Maxibon Cookie,100%,472.00000000,472,Mumbai_West
6/16/2014,Della  Jensen (342), Nestle Milky Bar Stick,400%,394.00000000,1576,Patna_East
6/17/2014,Blake  Bridges (693),        Nestle Smarties Pop-Up,1700%,163.00000000,2771,Cochin_South
6/17/2014,Jenny  Garcia (147),    Nestle Fab,100%,342.00000000,342,Shimla_North
6/17/2014,Cecilia  Manning (159),   Nestle Milky Bar Stick,200%,236.00000000,472,Trivandrum_South
6/17/2014,Sandra  Floyd (127),   Nestle Toffee Crumble,1100%,419.00000000,4609,Nainital_North
6/17/2014,Isabel  Cross (176),     Nestle Kit Kat Cone,100%,304.00000000,304,Ranchi_East
6/18/2014,Trevor  Jones (956),       Nestle Rowntree Screamers,300%,486.00000000,1458,Pune_West
6/18/2014,Shari  Silva (994),       Nestle Rowntree Screamers,200%,423.00000000,846,Mysore_South
6/18/2014,Blake  Bridges (719),       Nestle Rowntree Fruit Pastil,300%,224.00000000,672,Cochin_South
6/18/2014,Isabel  Cross (986),        Nestle Rowntree Fruit Pastil,200%,147.00000000,294,Ranchi_East
6/19/2014,Joey  Wong (773),      Nestle Milky Bar Stick,100%,174.00000000,174,Goa_West
6/19/2014,Max  Rodgers (689),  Nestle Smarties Pop-Up,200%,133.00000000,266,Nagpur_West
6/19/2014,Herman  Williams (327),      Nestle Rowntree Fruit Pastil,300%,259.00000000,777,Darjeeling_East
6/19/2014,Cecilia  Manning (819),    Nestle Milky Bar Stick,200%,385.00000000,770,Trivandrum_South
6/19/2014,Don  Gonzales (227),        Nestle Toffee Crumble,300%,474.00000000,1422,Mysore_South
6/20/2014,Salvador  Bass (778), Nestle Aero Mint Potz,100%,478.00000000,478,Goa_West
6/20/2014,Johanna  Boone (658), Nestle Milky Bar Stick,200%,374.00000000,748,Mysore_South
6/20/2014,Pauline  Beck (158),   Nestle Maxibon Cookie,200%,153.00000000,306,Pune_West
6/21/2014,Blake  Bridges (338),  Nestle Smarties Pop-Up,700%,331.00000000,2317,Cochin_South
6/21/2014,Lee  Mack (824),     Nestle Kit Kat Cone,200%,306.00000000,612,Delhi_North
6/21/2014,Cecilia  Manning (175),        Nestle Aero Mint Potz,2000%,147.00000000,2940,Trivandrum_South
6/21/2014,Sandra  Floyd (934),        Nestle Milky Bar Stick,300%,317.00000000,951,Nainital_North
6/21/2014,Woodrow  Colon (441),   Nestle Aero Mint Potz,2500%,129.00000000,3225,Cochin_South
6/21/2014,Bobbie  Ryan (498),     Nestle Fab,100%,221.00000000,221,Darjeeling_East
6/21/2014,Herman  Williams (390),    Nestle Fab,200%,309.00000000,618,Darjeeling_East
6/22/2014,Felicia  Jennings (559),       Nestle Nobbly Bobbly,100%,292.00000000,292,Pune_West
6/22/2014,Shari  Silva (579),    Nestle Nobbly Bobbly,200%,317.00000000,634,Mysore_South
6/22/2014,Johanna  Boone (154),   Nestle Rolo Potz,300%,497.00000000,1491,Mysore_South
6/22/2014,Woodrow  Colon (794),        Nestle Nobbly Bobbly,300%,299.00000000,897,Cochin_South
6/22/2014,Austin  Reynolds (605),        Nestle Rolo Potz,300%,234.00000000,702,Kolkata_East
6/22/2014,Edwin  Malone (749),       Nestle Aero Mint Potz,200%,426.00000000,852,Kolkata_East
6/22/2014,Colleen  Warren (147),       Nestle Milky Bar Stick,200%,225.00000000,450,Ahmedabad_West
6/22/2014,Trevor  Jones (510),   Nestle Milky Bar Stick,1700%,348.00000000,5916,Pune_West
6/22/2014,Elvira  Bowman (220),        Nestle Milky Bar Stick,300%,199.00000000,597,Srinagar_North
6/23/2014,Charlie  Wood (871),        Nestle Aero Mint Potz,200%,249.00000000,498,Agra_North
6/23/2014,Elvira  Bowman (237), Nestle Kit Kat Cone,200%,411.00000000,822,Srinagar_North
6/23/2014,Isabel  Cross (128),     Nestle Aero Mint Potz,100%,441.00000000,441,Ranchi_East
6/24/2014,Arturo  Francis (461),   Nestle Aero Mint Potz,200%,286.00000000,572,Ranchi_East
6/24/2014,Felicia  Jennings (286),   Nestle Rowntree Fruit Pastil,200%,259.00000000,518,Pune_West
6/24/2014,Johanna  Boone (770),        Nestle Rowntree Fruit Pastil,200%,243.00000000,486,Mysore_South
6/24/2014,Robert  Munoz (829), Nestle Smarties Pop-Up,100%,360.00000000,360,Delhi_North
6/25/2014,Lorraine  Gibson (361),       Nestle Maxibon Cookie,300%,277.00000000,831,Kolkata_East
6/25/2014,Ellen  Weaver (824),     Nestle Kit Kat Cone,300%,101.00000000,303,Hyderabad_South
6/25/2014,Salvador  Bass (725),   Nestle Rowntree Fruit Pastil,300%,377.00000000,1131,Goa_West
6/25/2014,Max  Rodgers (733),        Nestle Milky Bar Stick,200%,256.00000000,512,Nagpur_West
6/25/2014,Lynette  Brewer (223),      Nestle Kit Kat Cone,300%,101.00000000,303,Varanasi_North
6/26/2014,Ernest  Davis (474),      Nestle Nobbly Bobbly,200%,192.00000000,384,Mumbai_West
6/26/2014,Christina  Fuller (137),    Nestle Milky Bar Stick,200%,115.00000000,230,Nagpur_West
6/26/2014,Dan  Peterson (221),     Nestle Smarties Pop-Up,400%,316.00000000,1264,Shimla_North
6/26/2014,Willie  Vega (966),      Nestle Rowntree Fruit Pastil,300%,298.00000000,894,Delhi_North
6/27/2014,Robert  Munoz (869),   Nestle Rowntree Fruit Pastil,200%,219.00000000,438,Delhi_North
6/27/2014,Elaine  Ellis (211),       Nestle Fab,100%,296.00000000,296,Hyderabad_South
6/27/2014,Cindy  Becker (259),   Nestle Toffee Crumble,100%,348.00000000,348,Bangalore_South
6/28/2014,Tiffany  May (997),   Nestle Rowntree Fruit Pastil,300%,364.00000000,1092,Agra_North
6/28/2014,Shari  Silva (630),    Nestle Rolo Potz,100%,130.00000000,130,Mysore_South
6/28/2014,Sylvester  Morales (855),     Nestle Maxibon Cookie,200%,427.00000000,854,Mumbai_West
6/28/2014,Ben  Perez (925),      Nestle Rolo Potz,100%,443.00000000,443,Goa_West
6/28/2014,Isabel  Cross (996),        Nestle Aero Mint Potz,200%,449.00000000,898,Ranchi_East
6/28/2014,Ellen  Weaver (727), Nestle Aero Mint Potz,100%,479.00000000,479,Hyderabad_South
6/29/2014,Don  Gonzales (931),    Nestle Rowntree Fruit Pastil,200%,108.00000000,216,Mysore_South
6/29/2014,Ruben  Nunez (548),  Nestle Toffee Crumble,1400%,281.00000000,3934,Ahmedabad_West
6/29/2014,Trevor  Jones (714),   Nestle Milky Bar Stick,300%,239.00000000,717,Pune_West
6/30/2014,Blake  Bridges (982), Nestle Milky Bar Stick,300%,314.00000000,942,Cochin_South
6/30/2014,Sonya  Mullins (365),     Nestle Aero Mint Potz,100%,494.00000000,494,Kolkata_East
6/30/2014,Elvira  Bowman (613),     Nestle Fab,200%,292.00000000,584,Srinagar_North
6/30/2014,Brooke  Horton (462),       Nestle Rolo Potz,300%,337.00000000,1011,Nainital_North
6/30/2014,Rachel  Gomez (503),   Nestle Nobbly Bobbly,200%,258.00000000,516,Delhi_North
7/1/2014,Della  Jensen (124),     Nestle Maxibon Cookie,200%,488.00000000,976,Patna_East
7/1/2014,Drew  Rogers (332),   Nestle Smarties Pop-Up,300%,358.00000000,1074,Delhi_North
7/1/2014,Cassandra  Franklin (953), Nestle Smarties Pop-Up,200%,283.00000000,566,Delhi_North
7/2/2014,Ellen  Weaver (232), Nestle Kit Kat Cone,300%,433.00000000,1299,Hyderabad_South
7/2/2014,Trevor  Jones (575), Nestle Smarties Pop-Up,200%,467.00000000,934,Pune_West
7/2/2014,Rachel  Gomez (436),  Nestle Toffee Crumble,400%,316.00000000,1264,Delhi_North
7/2/2014,Willie  Vega (776),     Nestle Rowntree Fruit Pastil,1300%,157.00000000,2041,Delhi_North
7/2/2014,Woodrow  Colon (828), Nestle Smarties Pop-Up,100%,426.00000000,426,Cochin_South
7/2/2014,Max  Rodgers (833),        Nestle Maxibon Cookie,300%,458.00000000,1374,Nagpur_West
7/2/2014,Lee  Mack (465),   Nestle Nobbly Bobbly,300%,106.00000000,318,Delhi_North
7/2/2014,Lorraine  Gibson (647),      Nestle Rowntree Fruit Pastil,100%,231.00000000,231,Kolkata_East
7/3/2014,Trevor  Jones (405),     Nestle Milky Bar Stick,100%,247.00000000,247,Pune_West
7/3/2014,Lorraine  Gibson (256),        Nestle Aero Mint Potz,100%,470.00000000,470,Kolkata_East
7/3/2014,Brooke  Horton (807),    Nestle Smarties Pop-Up,200%,310.00000000,620,Nainital_North
7/3/2014,Jaime  Pearson (704),     Nestle Aero Mint Potz,300%,448.00000000,1344,Jodhpur_North
7/3/2014,Cecilia  Manning (640),        Nestle Aero Mint Potz,400%,366.00000000,1464,Trivandrum_South
7/3/2014,Cassandra  Franklin (600),    Nestle Kit Kat Cone,200%,284.00000000,568,Delhi_North
7/3/2014,Nellie  Joseph (450),      Nestle Fab,1400%,348.00000000,4872,Patna_East
7/3/2014,Eric  Rose (906),        Nestle Maxibon Cookie,200%,328.00000000,656,Mumbai_West
7/4/2014,Patty  Thompson (417),  Nestle Aero Mint Potz,200%,249.00000000,498,Mumbai_West
7/4/2014,Isabel  Cross (353),        Nestle Smarties Pop-Up,300%,208.00000000,624,Ranchi_East
7/4/2014,Della  Jensen (500),      Nestle Milky Bar Stick,200%,245.00000000,490,Patna_East
7/5/2014,Max  Rodgers (844),      Nestle Rowntree Fruit Pastil,200%,271.00000000,542,Nagpur_West
7/5/2014,Edwin  Malone (880),    Nestle Rowntree Screamers,200%,154.00000000,308,Kolkata_East
7/5/2014,Max  Rodgers (693),        Nestle Aero Mint Potz,200%,387.00000000,774,Nagpur_West
7/5/2014,Edwin  Malone (223),     Nestle Smarties Pop-Up,300%,408.00000000,1224,Kolkata_East
7/6/2014,Donna  Reid (128),      Nestle Fab,200%,112.00000000,224,Goa_West
7/7/2014,Rachel  Gomez (804),     Nestle Fab,2300%,473.00000000,10879,Delhi_North
7/7/2014,Carla  Mccormick (750),     Nestle Smarties Pop-Up,200%,477.00000000,954,Varanasi_North
7/7/2014,Felicia  Jennings (891), Nestle Fab,200%,358.00000000,716,Pune_West
7/8/2014,Beth  Tucker (484), Nestle Rowntree Fruit Pastil,200%,325.00000000,650,Pune_West
7/8/2014,Ben  Perez (598),       Nestle Milky Bar Stick,1700%,397.00000000,6749,Goa_West
7/8/2014,Johanna  Boone (272), Nestle Rolo Potz,100%,415.00000000,415,Mysore_South
7/8/2014,Patty  Thompson (774),   Nestle Smarties Pop-Up,1600%,323.00000000,5168,Mumbai_West
7/9/2014,Colleen  Warren (921),  Nestle Milky Bar Stick,200%,298.00000000,596,Ahmedabad_West
7/9/2014,Austin  Reynolds (443),       Nestle Smarties Pop-Up,200%,378.00000000,756,Kolkata_East
7/9/2014,Max  Rodgers (471),    Nestle Smarties Pop-Up,100%,278.00000000,278,Nagpur_West
7/9/2014,Peter  Hodges (369),    Nestle Aero Mint Potz,200%,460.00000000,920,Shimla_North
7/10/2014,Jenny  Garcia (540),      Nestle Smarties Pop-Up,300%,166.00000000,498,Shimla_North
7/11/2014,Andrew  Meyer (448), Nestle Smarties Pop-Up,200%,448.00000000,896,Mumbai_West
7/11/2014,Iris  Underwood (215),      Nestle Smarties Pop-Up,200%,143.00000000,286,Pune_West
7/11/2014,Tracy  Reed (354),     Nestle Fab,200%,243.00000000,486,Agra_North
7/11/2014,Salvador  Bass (884),    Nestle Kit Kat Cone,100%,469.00000000,469,Goa_West
7/11/2014,Carla  Mccormick (545),  Nestle Toffee Crumble,100%,311.00000000,311,Varanasi_North
7/12/2014,Eric  Rose (865), Nestle Smarties Pop-Up,100%,353.00000000,353,Mumbai_West
7/12/2014,Jenny  Garcia (716),   Nestle Rowntree Fruit Pastil,200%,227.00000000,454,Shimla_North
7/12/2014,Charlie  Wood (210),    Nestle Milky Bar Stick,200%,467.00000000,934,Agra_North
7/12/2014,Mable  Lindsey (503),   Nestle Smarties Pop-Up,300%,182.00000000,546,Ahmedabad_West
7/12/2014,Shari  Silva (160),       Nestle Aero Mint Potz,200%,163.00000000,326,Mysore_South
7/12/2014,Jaime  Pearson (978),      Nestle Aero Mint Potz,100%,487.00000000,487,Jodhpur_North
7/13/2014,Jenny  Garcia (282),  Nestle Toffee Crumble,300%,187.00000000,561,Shimla_North
7/13/2014,Shari  Silva (827),       Nestle Aero Mint Potz,1100%,322.00000000,3542,Mysore_South
7/13/2014,Kyle  Carr (363),      Nestle Fab,400%,442.00000000,1768,Delhi_North
7/13/2014,Jenny  Garcia (608),     Nestle Fab,200%,476.00000000,952,Shimla_North
7/13/2014,Don  Gonzales (428),    Nestle Rowntree Fruit Pastil,300%,407.00000000,1221,Mysore_South
7/13/2014,Christy  Olson (921),      Nestle Rolo Potz,300%,308.00000000,924,Surat_West
7/13/2014,Edwin  Malone (876),     Nestle Fab,200%,417.00000000,834,Kolkata_East
7/14/2014,Shari  Silva (959),       Nestle Aero Mint Potz,200%,195.00000000,390,Mysore_South
7/14/2014,Bobbie  Ryan (374), Nestle Toffee Crumble,100%,318.00000000,318,Darjeeling_East
7/14/2014,Isabel  Cross (799),    Nestle Fab,300%,127.00000000,381,Ranchi_East
7/14/2014,Tiffany  May (357),     Nestle Toffee Crumble,100%,160.00000000,160,Agra_North
7/14/2014,Peter  Hodges (223),  Nestle Fab,200%,216.00000000,432,Shimla_North
7/14/2014,Cindy  Becker (736),    Nestle Rowntree Fruit Pastil,200%,206.00000000,412,Bangalore_South
7/15/2014,Robert  Munoz (979),     Nestle Milky Bar Stick,300%,400.00000000,1200,Delhi_North
7/15/2014,Della  Jensen (942),        Nestle Rowntree Fruit Pastil,100%,170.00000000,170,Patna_East
7/15/2014,Isabel  Cross (614),     Nestle Nobbly Bobbly,1400%,118.00000000,1652,Ranchi_East
7/15/2014,Tiffany  May (925),   Nestle Nobbly Bobbly,200%,189.00000000,378,Agra_North
7/15/2014,Marion  Glover (632),     Nestle Rolo Potz,200%,294.00000000,588,Durgapur_East
7/15/2014,Ernest  Davis (900), Nestle Maxibon Cookie,300%,351.00000000,1053,Mumbai_West
7/15/2014,Blake  Bridges (757),       Nestle Kit Kat Cone,200%,202.00000000,404,Cochin_South
7/15/2014,Eric  Rose (743),    Nestle Fab,200%,343.00000000,686,Mumbai_West
7/15/2014,Donna  Reid (310),     Nestle Aero Mint Potz,1000%,349.00000000,3490,Goa_West
7/15/2014,Ruben  Nunez (957),  Nestle Aero Mint Potz,300%,299.00000000,897,Ahmedabad_West
7/15/2014,Shari  Silva (385),    Nestle Fab,100%,167.00000000,167,Mysore_South
7/15/2014,Sylvester  Morales (874),      Nestle Rowntree Fruit Pastil,1200%,389.00000000,4668,Mumbai_West
7/15/2014,Bernadette  Page (758),      Nestle Milky Bar Stick,300%,265.00000000,795,Delhi_North
7/15/2014,Allan  Ramos (941),    Nestle Milky Bar Stick,300%,357.00000000,1071,Jodhpur_North
7/16/2014,Fernando  Rowe (889),      Nestle Aero Mint Potz,300%,421.00000000,1263,Ahmedabad_West
7/16/2014,Edwin  Malone (483),   Nestle Fab,200%,339.00000000,678,Kolkata_East
7/16/2014,Peter  Hodges (280),    Nestle Smarties Pop-Up,200%,348.00000000,696,Shimla_North
7/17/2014,Cecilia  Manning (908),  Nestle Toffee Crumble,200%,143.00000000,286,Trivandrum_South
7/17/2014,Arturo  Francis (985),       Nestle Aero Mint Potz,100%,419.00000000,419,Ranchi_East
7/17/2014,Bobbie  Ryan (199),  Nestle Smarties Pop-Up,400%,463.00000000,1852,Darjeeling_East
7/17/2014,Woodrow  Colon (977),    Nestle Smarties Pop-Up,200%,228.00000000,456,Cochin_South
7/17/2014,Don  Gonzales (661),     Nestle Rolo Potz,200%,250.00000000,500,Mysore_South
7/17/2014,Fernando  Rowe (800),      Nestle Rowntree Fruit Pastil,200%,177.00000000,354,Ahmedabad_West
7/17/2014,Salvador  Bass (656),    Nestle Milky Bar Stick,200%,301.00000000,602,Goa_West
7/17/2014,Shari  Silva (736), Nestle Milky Bar Stick,200%,381.00000000,762,Mysore_South
7/17/2014,Andrew  Meyer (833),      Nestle Aero Mint Potz,1100%,341.00000000,3751,Mumbai_West
7/17/2014,Felicia  Jennings (944),   Nestle Fab,100%,308.00000000,308,Pune_West
7/17/2014,Isabel  Cross (135),    Nestle Smarties Pop-Up,400%,239.00000000,956,Ranchi_East
7/17/2014,Nellie  Joseph (349), Nestle Milky Bar Stick,300%,496.00000000,1488,Patna_East
7/17/2014,Isabel  Cross (669),       Nestle Fab,400%,398.00000000,1592,Ranchi_East
7/18/2014,Austin  Reynolds (796),  Nestle Maxibon Cookie,300%,401.00000000,1203,Kolkata_East
7/18/2014,Rachel  Gomez (699),       Nestle Rowntree Fruit Pastil,100%,200.00000000,200,Delhi_North
7/18/2014,Drew  Rogers (439), Nestle Rowntree Fruit Pastil,100%,483.00000000,483,Delhi_North
7/19/2014,Arturo  Francis (375),       Nestle Milky Bar Stick,100%,171.00000000,171,Ranchi_East
7/19/2014,Allan  Ramos (565),        Nestle Aero Mint Potz,300%,459.00000000,1377,Jodhpur_North
7/19/2014,Carla  Mccormick (815),  Nestle Rowntree Fruit Pastil,100%,296.00000000,296,Varanasi_North
7/19/2014,Max  Rodgers (360),       Nestle Smarties Pop-Up,100%,458.00000000,458,Nagpur_West
7/19/2014,Shari  Silva (824),      Nestle Fab,100%,270.00000000,270,Mysore_South
7/20/2014,Ellen  Weaver (750),     Nestle Aero Mint Potz,100%,332.00000000,332,Hyderabad_South
7/20/2014,Rachel  Gomez (236), Nestle Milky Bar Stick,300%,389.00000000,1167,Delhi_North
7/20/2014,Cassandra  Franklin (762), Nestle Maxibon Cookie,300%,175.00000000,525,Delhi_North
7/20/2014,Isabel  Cross (238), Nestle Rowntree Screamers,100%,473.00000000,473,Ranchi_East
7/21/2014,Don  Gonzales (791),   Nestle Smarties Pop-Up,100%,342.00000000,342,Mysore_South
7/21/2014,Allan  Ramos (596),  Nestle Aero Mint Potz,200%,259.00000000,518,Jodhpur_North
7/21/2014,Trevor  Jones (308),   Nestle Maxibon Cookie,400%,209.00000000,836,Pune_West
7/22/2014,Max  Rodgers (621),        Nestle Fab,200%,483.00000000,966,Nagpur_West
7/22/2014,Woodrow  Colon (362),        Nestle Toffee Crumble,300%,125.00000000,375,Cochin_South
7/22/2014,Christina  Fuller (337),    Nestle Toffee Crumble,400%,139.00000000,556,Nagpur_West
7/23/2014,Ben  Perez (384),  Nestle Smarties Pop-Up,300%,472.00000000,1416,Goa_West
7/23/2014,Eric  Rose (579),     Nestle Maxibon Cookie,200%,494.00000000,988,Mumbai_West
7/23/2014,Drew  Rogers (456), Nestle Maxibon Cookie,300%,127.00000000,381,Delhi_North
7/24/2014,Patty  Thompson (609),       Nestle Rowntree Fruit Pastil,200%,154.00000000,308,Mumbai_West
7/24/2014,Brooke  Horton (790),       Nestle Fab,200%,488.00000000,976,Nainital_North
7/24/2014,Paulette  Spencer (809),   Nestle Nobbly Bobbly,100%,242.00000000,242,Hyderabad_South
7/24/2014,Elbert  Klein (953),      Nestle Milky Bar Stick,200%,236.00000000,472,Cochin_South
7/24/2014,Bobbie  Ryan (984),        Nestle Smarties Pop-Up,300%,457.00000000,1371,Darjeeling_East
7/24/2014,Iris  Underwood (796),   Nestle Smarties Pop-Up,300%,457.00000000,1371,Pune_West
7/24/2014,Carla  Mccormick (495),   Nestle Aero Mint Potz,200%,421.00000000,842,Varanasi_North
7/24/2014,Willie  Vega (153),      Nestle Kit Kat Cone,100%,296.00000000,296,Delhi_North
7/24/2014,Trevor  Jones (110),        Nestle Smarties Pop-Up,400%,215.00000000,860,Pune_West
7/25/2014,Marian  Hill (382),      Nestle Milky Bar Stick,100%,421.00000000,421,Trivandrum_South
7/25/2014,Robert  Munoz (296),    Nestle Aero Mint Potz,300%,459.00000000,1377,Delhi_North
7/25/2014,Salvador  Bass (704),     Nestle Toffee Crumble,200%,118.00000000,236,Goa_West
7/25/2014,Della  Jensen (957), Nestle Smarties Pop-Up,1000%,228.00000000,2280,Patna_East
7/25/2014,Jenny  Garcia (440),     Nestle Rowntree Fruit Pastil,100%,336.00000000,336,Shimla_North
7/26/2014,Carla  Mccormick (262),      Nestle Smarties Pop-Up,300%,362.00000000,1086,Varanasi_North
